date_time	bin	direction	speed
2015-08-04 15:42:00	1.0	47.0	6.0
2015-08-04 15:48:00	1.0	56.0	14.5
2015-08-04 15:54:00	1.0	43.0	18.9
2015-08-04 16:00:00	1.0	42.0	23.0
2015-08-04 16:06:00	1.0	30.0	29.4
2015-08-04 16:12:00	1.0	22.0	30.9
2015-08-04 16:18:00	1.0	23.0	30.3
2015-08-04 16:24:00	1.0	16.0	24.2
2015-08-04 16:30:00	1.0	20.0	28.0
2015-08-04 16:36:00	1.0	16.0	20.6
2015-08-04 16:42:00	1.0	3.0	8.9
2015-08-04 16:48:00	1.0	314.0	5.1
2015-08-04 16:54:00	1.0	329.0	10.0
2015-08-04 17:00:00	1.0	286.0	6.6
2015-08-04 17:06:00	1.0	267.0	5.7
2015-08-04 17:12:00	1.0	283.0	4.0
2015-08-04 17:18:00	1.0	246.0	5.3
2015-08-04 17:24:00	1.0	256.0	3.4
2015-08-04 17:30:00	1.0	239.0	8.2
2015-08-04 17:36:00	1.0	239.0	7.3
2015-08-04 17:42:00	1.0	133.0	4.7
2015-08-04 17:48:00	1.0	241.0	10.9
2015-08-04 17:54:00	1.0	236.0	7.9
2015-08-04 18:00:00	1.0	240.0	6.3
2015-08-04 18:06:00	1.0	234.0	4.3
2015-08-04 18:12:00	1.0	259.0	3.3
2015-08-04 18:18:00	1.0	185.0	4.8
2015-08-04 18:24:00	1.0	208.0	6.8
2015-08-04 18:30:00	1.0	203.0	12.1
2015-08-04 18:36:00	1.0	186.0	9.2
2015-08-04 18:42:00	1.0	211.0	5.6
2015-08-04 18:48:00	1.0	216.0	7.8
2015-08-04 18:54:00	1.0	224.0	6.1
2015-08-04 19:00:00	1.0	198.0	2.5
2015-08-04 19:06:00	1.0	175.0	2.5
2015-08-04 19:12:00	1.0	170.0	6.0
2015-08-04 19:18:00	1.0	191.0	6.1
2015-08-04 19:24:00	1.0	213.0	7.0
2015-08-04 19:30:00	1.0	212.0	6.6
2015-08-04 19:36:00	1.0	207.0	7.2
2015-08-04 19:42:00	1.0	202.0	7.4
2015-08-04 19:48:00	1.0	205.0	8.2
2015-08-04 19:54:00	1.0	208.0	5.6
2015-08-04 20:00:00	1.0	227.0	3.9
2015-08-04 20:06:00	1.0	263.0	6.0
2015-08-04 20:12:00	1.0	230.0	7.1
2015-08-04 20:18:00	1.0	179.0	4.2
2015-08-04 20:24:00	1.0	97.0	3.6
2015-08-04 20:30:00	1.0	77.0	7.7
2015-08-04 20:36:00	1.0	74.0	7.0
2015-08-04 20:42:00	1.0	74.0	4.9
2015-08-04 20:48:00	1.0	126.0	3.2
2015-08-04 20:54:00	1.0	165.0	5.6
2015-08-04 21:00:00	1.0	207.0	3.1
2015-08-04 21:06:00	1.0	248.0	7.0
2015-08-04 21:12:00	1.0	245.0	8.1
2015-08-04 21:18:00	1.0	249.0	13.6
2015-08-04 21:24:00	1.0	250.0	14.0
2015-08-04 21:30:00	1.0	252.0	16.4
2015-08-04 21:36:00	1.0	249.0	10.4
2015-08-04 21:42:00	1.0	248.0	5.6
2015-08-04 21:48:00	1.0	253.0	9.6
2015-08-04 21:54:00	1.0	253.0	16.4
2015-08-04 22:00:00	1.0	251.0	19.9
2015-08-04 22:06:00	1.0	258.0	22.4
2015-08-04 22:12:00	1.0	249.0	25.3
2015-08-04 22:18:00	1.0	247.0	27.4
2015-08-04 22:24:00	1.0	240.0	30.3
2015-08-04 22:30:00	1.0	238.0	31.7
2015-08-04 22:36:00	1.0	235.0	35.1
2015-08-04 22:42:00	1.0	233.0	36.8
2015-08-04 22:48:00	1.0	231.0	36.1
2015-08-04 22:54:00	1.0	238.0	35.3
2015-08-04 23:00:00	1.0	235.0	35.2
2015-08-04 23:06:00	1.0	232.0	40.3
2015-08-04 23:12:00	1.0	234.0	39.9
2015-08-04 23:18:00	1.0	237.0	38.9
2015-08-04 23:24:00	1.0	236.0	37.4
2015-08-04 23:30:00	1.0	237.0	41.5
2015-08-04 23:36:00	1.0	236.0	41.6
2015-08-04 23:42:00	1.0	236.0	40.1
2015-08-04 23:48:00	1.0	236.0	37.5
2015-08-04 23:54:00	1.0	233.0	43.0
2015-08-05 00:00:00	1.0	231.0	43.5
2015-08-05 00:06:00	1.0	227.0	48.1
2015-08-05 00:12:00	1.0	228.0	53.6
2015-08-05 00:18:00	1.0	227.0	51.9
2015-08-05 00:24:00	1.0	233.0	49.3
2015-08-05 00:30:00	1.0	228.0	48.7
2015-08-05 00:36:00	1.0	232.0	50.3
2015-08-05 00:42:00	1.0	230.0	48.8
2015-08-05 00:48:00	1.0	230.0	47.7
2015-08-05 00:54:00	1.0	233.0	45.1
2015-08-05 01:00:00	1.0	233.0	46.9
2015-08-05 01:06:00	1.0	234.0	44.9
2015-08-05 01:12:00	1.0	234.0	48.5
2015-08-05 01:18:00	1.0	230.0	49.6
2015-08-05 01:24:00	1.0	227.0	46.3
2015-08-05 01:30:00	1.0	232.0	42.6
2015-08-05 01:36:00	1.0	232.0	41.4
2015-08-05 01:42:00	1.0	232.0	40.6
2015-08-05 01:48:00	1.0	229.0	40.4
2015-08-05 01:54:00	1.0	228.0	33.0
2015-08-05 02:00:00	1.0	228.0	37.0
2015-08-05 02:06:00	1.0	226.0	40.9
2015-08-05 02:12:00	1.0	224.0	32.3
2015-08-05 02:18:00	1.0	227.0	29.1
2015-08-05 02:24:00	1.0	224.0	29.2
2015-08-05 02:30:00	1.0	224.0	25.5
2015-08-05 02:36:00	1.0	227.0	22.7
2015-08-05 02:42:00	1.0	241.0	19.5
2015-08-05 02:48:00	1.0	244.0	19.2
2015-08-05 02:54:00	1.0	236.0	14.1
2015-08-05 03:00:00	1.0	241.0	13.9
2015-08-05 03:06:00	1.0	256.0	10.6
2015-08-05 03:12:00	1.0	257.0	8.4
2015-08-05 03:18:00	1.0	254.0	6.8
2015-08-05 03:24:00	1.0	295.0	6.9
2015-08-05 03:30:00	1.0	334.0	1.3
2015-08-05 03:36:00	1.0	25.0	9.3
2015-08-05 03:42:00	1.0	18.0	13.4
2015-08-05 03:48:00	1.0	16.0	16.2
2015-08-05 03:54:00	1.0	39.0	17.3
2015-08-05 04:00:00	1.0	7.0	12.4
2015-08-05 04:06:00	1.0	14.0	24.1
2015-08-05 04:12:00	1.0	12.0	22.3
2015-08-05 04:18:00	1.0	2.0	29.1
2015-08-05 04:24:00	1.0	2.0	36.0
2015-08-05 04:30:00	1.0	1.0	36.1
2015-08-05 04:36:00	1.0	5.0	29.5
2015-08-05 04:42:00	1.0	27.0	26.4
2015-08-05 04:48:00	1.0	17.0	25.3
2015-08-05 04:54:00	1.0	24.0	26.0
2015-08-05 05:00:00	1.0	22.0	28.8
2015-08-05 05:06:00	1.0	28.0	30.9
2015-08-05 05:12:00	1.0	22.0	26.9
2015-08-05 05:18:00	1.0	17.0	25.1
2015-08-05 05:24:00	1.0	12.0	25.1
2015-08-05 05:30:00	1.0	6.0	24.0
2015-08-05 05:36:00	1.0	1.0	23.5
2015-08-05 05:42:00	1.0	313.0	11.2
2015-08-05 05:48:00	1.0	329.0	11.8
2015-08-05 05:54:00	1.0	344.0	12.9
2015-08-05 06:00:00	1.0	12.0	15.3
2015-08-05 06:06:00	1.0	315.0	10.0
2015-08-05 06:12:00	1.0	302.0	10.7
2015-08-05 06:18:00	1.0	29.0	9.0
2015-08-05 06:24:00	1.0	280.0	7.2
2015-08-05 06:30:00	1.0	10.0	16.3
2015-08-05 06:36:00	1.0	51.0	10.5
2015-08-05 06:42:00	1.0	343.0	12.1
2015-08-05 06:48:00	1.0	303.0	4.8
2015-08-05 06:54:00	1.0	2.0	11.2
2015-08-05 07:00:00	1.0	334.0	7.9
2015-08-05 07:06:00	1.0	2.0	7.2
2015-08-05 07:12:00	1.0	298.0	11.2
2015-08-05 07:18:00	1.0	266.0	6.0
2015-08-05 07:24:00	1.0	234.0	4.8
2015-08-05 07:30:00	1.0	218.0	6.9
2015-08-05 07:36:00	1.0	253.0	13.2
2015-08-05 07:42:00	1.0	305.0	9.3
2015-08-05 07:48:00	1.0	36.0	2.3
2015-08-05 07:54:00	1.0	130.0	3.7
2015-08-05 08:00:00	1.0	38.0	0.5
2015-08-05 08:06:00	1.0	179.0	6.4
2015-08-05 08:12:00	1.0	159.0	2.6
2015-08-05 08:18:00	1.0	212.0	5.9
2015-08-05 08:24:00	1.0	224.0	2.4
2015-08-05 08:30:00	1.0	252.0	6.1
2015-08-05 08:36:00	1.0	239.0	1.6
2015-08-05 08:42:00	1.0	278.0	5.0
2015-08-05 08:48:00	1.0	251.0	6.8
2015-08-05 08:54:00	1.0	250.0	8.1
2015-08-05 09:00:00	1.0	230.0	8.0
2015-08-05 09:06:00	1.0	245.0	13.0
2015-08-05 09:12:00	1.0	247.0	9.4
2015-08-05 09:18:00	1.0	218.0	8.4
2015-08-05 09:24:00	1.0	216.0	5.2
2015-08-05 09:30:00	1.0	217.0	4.9
2015-08-05 09:36:00	1.0	244.0	4.0
2015-08-05 09:42:00	1.0	241.0	2.7
2015-08-05 09:48:00	1.0	247.0	3.5
2015-08-05 09:54:00	1.0	246.0	6.2
2015-08-05 10:00:00	1.0	225.0	5.6
2015-08-05 10:06:00	1.0	211.0	3.8
2015-08-05 10:12:00	1.0	211.0	7.3
2015-08-05 10:18:00	1.0	221.0	6.0
2015-08-05 10:24:00	1.0	220.0	5.6
2015-08-05 10:30:00	1.0	237.0	13.7
2015-08-05 10:36:00	1.0	241.0	13.4
2015-08-05 10:42:00	1.0	250.0	16.1
2015-08-05 10:48:00	1.0	243.0	22.9
2015-08-05 10:54:00	1.0	246.0	19.8
2015-08-05 11:00:00	1.0	252.0	17.2
2015-08-05 11:06:00	1.0	247.0	19.6
2015-08-05 11:12:00	1.0	238.0	15.9
2015-08-05 11:18:00	1.0	241.0	16.0
2015-08-05 11:24:00	1.0	241.0	15.8
2015-08-05 11:30:00	1.0	225.0	13.7
2015-08-05 11:36:00	1.0	252.0	17.8
2015-08-05 11:42:00	1.0	225.0	20.2
2015-08-05 11:48:00	1.0	215.0	26.1
2015-08-05 11:54:00	1.0	225.0	28.3
2015-08-05 12:00:00	1.0	237.0	26.7
2015-08-05 12:06:00	1.0	242.0	27.2
2015-08-05 12:12:00	1.0	243.0	28.7
2015-08-05 12:18:00	1.0	242.0	29.0
2015-08-05 12:24:00	1.0	240.0	30.6
2015-08-05 12:30:00	1.0	244.0	29.1
2015-08-05 12:36:00	1.0	248.0	29.4
2015-08-05 12:42:00	1.0	260.0	24.3
2015-08-05 12:48:00	1.0	270.0	25.2
2015-08-05 12:54:00	1.0	257.0	23.4
2015-08-05 13:00:00	1.0	256.0	34.4
2015-08-05 13:06:00	1.0	250.0	40.5
2015-08-05 13:12:00	1.0	242.0	37.5
2015-08-05 13:18:00	1.0	225.0	35.7
2015-08-05 13:24:00	1.0	228.0	34.0
2015-08-05 13:30:00	1.0	239.0	44.4
2015-08-05 13:36:00	1.0	241.0	43.3
2015-08-05 13:42:00	1.0	238.0	48.0
2015-08-05 13:48:00	1.0	237.0	48.9
2015-08-05 13:54:00	1.0	237.0	55.1
2015-08-05 14:00:00	1.0	237.0	49.3
2015-08-05 14:06:00	1.0	236.0	41.4
2015-08-05 14:12:00	1.0	240.0	38.4
2015-08-05 14:18:00	1.0	239.0	45.3
2015-08-05 14:24:00	1.0	240.0	43.0
2015-08-05 14:30:00	1.0	236.0	36.2
2015-08-05 14:36:00	1.0	241.0	41.2
2015-08-05 14:42:00	1.0	244.0	38.7
2015-08-05 14:48:00	1.0	247.0	39.5
2015-08-05 14:54:00	1.0	254.0	40.0
2015-08-05 15:00:00	1.0	251.0	37.4
2015-08-05 15:06:00	1.0	249.0	33.6
2015-08-05 15:12:00	1.0	253.0	32.1
2015-08-05 15:18:00	1.0	251.0	28.1
2015-08-05 15:24:00	1.0	243.0	26.0
2015-08-05 15:30:00	1.0	236.0	25.2
2015-08-05 15:36:00	1.0	238.0	23.8
2015-08-05 15:42:00	1.0	243.0	23.1
2015-08-05 15:48:00	1.0	244.0	21.5
2015-08-05 15:54:00	1.0	248.0	19.9
2015-08-05 16:00:00	1.0	248.0	21.6
2015-08-05 16:06:00	1.0	247.0	17.8
2015-08-05 16:12:00	1.0	252.0	16.0
2015-08-05 16:18:00	1.0	250.0	13.7
2015-08-05 16:24:00	1.0	260.0	3.4
2015-08-05 16:30:00	1.0	290.0	2.8
2015-08-05 16:36:00	1.0	1.0	2.3
2015-08-05 16:42:00	1.0	72.0	9.0
2015-08-05 16:48:00	1.0	68.0	13.2
2015-08-05 16:54:00	1.0	37.0	15.3
2015-08-05 17:00:00	1.0	28.0	21.4
2015-08-05 17:06:00	1.0	31.0	28.6
2015-08-05 17:12:00	1.0	29.0	26.9
2015-08-05 17:18:00	1.0	29.0	33.5
2015-08-05 17:24:00	1.0	26.0	35.0
2015-08-05 17:30:00	1.0	16.0	34.9
2015-08-05 17:36:00	1.0	16.0	29.7
2015-08-05 17:42:00	1.0	11.0	30.0
2015-08-05 17:48:00	1.0	17.0	28.4
2015-08-05 17:54:00	1.0	37.0	22.1
2015-08-05 18:00:00	1.0	18.0	31.0
2015-08-05 18:06:00	1.0	320.0	5.5
2015-08-05 18:12:00	1.0	334.0	6.7
2015-08-05 18:18:00	1.0	262.0	5.5
2015-08-05 18:24:00	1.0	249.0	9.4
2015-08-05 18:30:00	1.0	319.0	4.8
2015-08-05 18:36:00	1.0	277.0	7.7
2015-08-05 18:42:00	1.0	320.0	5.7
2015-08-05 18:48:00	1.0	275.0	3.7
2015-08-05 18:54:00	1.0	279.0	0.8
2015-08-05 19:00:00	1.0	255.0	3.3
2015-08-05 19:06:00	1.0	244.0	3.3
2015-08-05 19:12:00	1.0	201.0	1.2
2015-08-05 19:18:00	1.0	205.0	3.3
2015-08-05 19:24:00	1.0	201.0	6.4
2015-08-05 19:30:00	1.0	192.0	4.5
2015-08-05 19:36:00	1.0	217.0	7.2
2015-08-05 19:42:00	1.0	244.0	10.5
2015-08-05 19:48:00	1.0	237.0	8.6
2015-08-05 19:54:00	1.0	242.0	10.5
2015-08-05 20:00:00	1.0	242.0	12.3
2015-08-05 20:06:00	1.0	233.0	10.9
2015-08-05 20:12:00	1.0	233.0	10.1
2015-08-05 20:18:00	1.0	251.0	12.6
2015-08-05 20:24:00	1.0	251.0	14.1
2015-08-05 20:30:00	1.0	249.0	14.2
2015-08-05 20:36:00	1.0	259.0	14.4
2015-08-05 20:42:00	1.0	255.0	17.0
2015-08-05 20:48:00	1.0	241.0	15.5
2015-08-05 20:54:00	1.0	253.0	11.3
2015-08-05 21:00:00	1.0	246.0	13.3
2015-08-05 21:06:00	1.0	247.0	10.9
2015-08-05 21:12:00	1.0	294.0	9.1
2015-08-05 21:18:00	1.0	258.0	6.7
2015-08-05 21:24:00	1.0	235.0	11.7
2015-08-05 21:30:00	1.0	249.0	9.6
2015-08-05 21:36:00	1.0	244.0	10.5
2015-08-05 21:42:00	1.0	245.0	9.5
2015-08-05 21:48:00	1.0	234.0	8.1
2015-08-05 21:54:00	1.0	242.0	11.3
2015-08-05 22:00:00	1.0	254.0	11.3
2015-08-05 22:06:00	1.0	248.0	9.0
2015-08-05 22:12:00	1.0	228.0	7.3
2015-08-05 22:18:00	1.0	217.0	9.0
2015-08-05 22:24:00	1.0	226.0	11.7
2015-08-05 22:30:00	1.0	241.0	13.6
2015-08-05 22:36:00	1.0	247.0	14.2
2015-08-05 22:42:00	1.0	239.0	14.7
2015-08-05 22:48:00	1.0	243.0	16.6
2015-08-05 22:54:00	1.0	241.0	18.4
2015-08-05 23:00:00	1.0	250.0	23.1
2015-08-05 23:06:00	1.0	242.0	27.5
2015-08-05 23:12:00	1.0	242.0	30.1
2015-08-05 23:18:00	1.0	238.0	30.6
2015-08-05 23:24:00	1.0	233.0	33.7
2015-08-05 23:30:00	1.0	233.0	35.2
2015-08-05 23:36:00	1.0	234.0	35.6
2015-08-05 23:42:00	1.0	230.0	36.6
2015-08-05 23:48:00	1.0	232.0	36.1
2015-08-05 23:54:00	1.0	229.0	36.4
2015-08-06 00:00:00	1.0	232.0	36.4
2015-08-06 00:06:00	1.0	229.0	40.4
2015-08-06 00:12:00	1.0	221.0	42.7
2015-08-06 00:18:00	1.0	220.0	41.2
2015-08-06 00:24:00	1.0	217.0	41.0
2015-08-06 00:30:00	1.0	221.0	39.4
2015-08-06 00:36:00	1.0	224.0	38.1
2015-08-06 00:42:00	1.0	220.0	39.9
2015-08-06 00:48:00	1.0	222.0	42.8
2015-08-06 00:54:00	1.0	230.0	41.1
2015-08-06 01:00:00	1.0	229.0	40.5
2015-08-06 01:06:00	1.0	228.0	42.0
2015-08-06 01:12:00	1.0	230.0	42.7
2015-08-06 01:18:00	1.0	224.0	39.0
2015-08-06 01:24:00	1.0	226.0	42.5
2015-08-06 01:30:00	1.0	224.0	45.9
2015-08-06 01:36:00	1.0	228.0	46.1
2015-08-06 01:42:00	1.0	228.0	47.1
2015-08-06 01:48:00	1.0	228.0	45.8
2015-08-06 01:54:00	1.0	225.0	46.2
2015-08-06 02:00:00	1.0	225.0	46.2
2015-08-06 02:06:00	1.0	225.0	47.2
2015-08-06 02:12:00	1.0	219.0	43.9
2015-08-06 02:18:00	1.0	218.0	44.6
2015-08-06 02:24:00	1.0	216.0	46.5
2015-08-06 02:30:00	1.0	215.0	45.8
2015-08-06 02:36:00	1.0	217.0	38.3
2015-08-06 02:42:00	1.0	217.0	38.1
2015-08-06 02:48:00	1.0	216.0	36.4
2015-08-06 02:54:00	1.0	215.0	32.6
2015-08-06 03:00:00	1.0	215.0	30.5
2015-08-06 03:06:00	1.0	212.0	31.2
2015-08-06 03:12:00	1.0	208.0	30.4
2015-08-06 03:18:00	1.0	210.0	28.4
2015-08-06 03:24:00	1.0	214.0	26.7
2015-08-06 03:30:00	1.0	213.0	23.2
2015-08-06 03:36:00	1.0	215.0	21.5
2015-08-06 03:42:00	1.0	212.0	16.1
2015-08-06 03:48:00	1.0	223.0	11.4
2015-08-06 03:54:00	1.0	217.0	14.4
2015-08-06 04:00:00	1.0	208.0	9.6
2015-08-06 04:06:00	1.0	250.0	6.7
2015-08-06 04:12:00	1.0	220.0	3.2
2015-08-06 04:18:00	1.0	321.0	2.9
2015-08-06 04:24:00	1.0	338.0	2.9
2015-08-06 04:30:00	1.0	337.0	2.6
2015-08-06 04:36:00	1.0	356.0	2.6
2015-08-06 04:42:00	1.0	35.0	8.0
2015-08-06 04:48:00	1.0	25.0	9.0
2015-08-06 04:54:00	1.0	39.0	10.7
2015-08-06 05:00:00	1.0	21.0	14.2
2015-08-06 05:06:00	1.0	10.0	19.9
2015-08-06 05:12:00	1.0	14.0	17.9
2015-08-06 05:18:00	1.0	16.0	17.5
2015-08-06 05:24:00	1.0	30.0	20.8
2015-08-06 05:30:00	1.0	36.0	21.8
2015-08-06 05:36:00	1.0	30.0	23.4
2015-08-06 05:42:00	1.0	24.0	17.6
2015-08-06 05:48:00	1.0	28.0	13.1
2015-08-06 05:54:00	1.0	29.0	16.4
2015-08-06 06:00:00	1.0	320.0	10.9
2015-08-06 06:06:00	1.0	303.0	13.4
2015-08-06 06:12:00	1.0	291.0	12.5
2015-08-06 06:18:00	1.0	280.0	13.1
2015-08-06 06:24:00	1.0	292.0	18.2
2015-08-06 06:30:00	1.0	279.0	13.3
2015-08-06 06:36:00	1.0	288.0	12.9
2015-08-06 06:42:00	1.0	277.0	7.4
2015-08-06 06:48:00	1.0	265.0	6.6
2015-08-06 06:54:00	1.0	231.0	5.0
2015-08-06 07:00:00	1.0	188.0	2.1
2015-08-06 07:06:00	1.0	244.0	3.1
2015-08-06 07:12:00	1.0	322.0	6.2
2015-08-06 07:18:00	1.0	11.0	5.2
2015-08-06 07:24:00	1.0	21.0	10.5
2015-08-06 07:30:00	1.0	289.0	3.5
2015-08-06 07:36:00	1.0	0.0	6.9
2015-08-06 07:42:00	1.0	35.0	4.1
2015-08-06 07:48:00	1.0	241.0	7.7
2015-08-06 07:54:00	1.0	271.0	11.1
2015-08-06 08:00:00	1.0	279.0	12.4
2015-08-06 08:06:00	1.0	262.0	12.0
2015-08-06 08:12:00	1.0	294.0	8.1
2015-08-06 08:18:00	1.0	242.0	8.5
2015-08-06 08:24:00	1.0	297.0	11.2
2015-08-06 08:30:00	1.0	320.0	2.5
2015-08-06 08:36:00	1.0	5.0	1.5
2015-08-06 08:42:00	1.0	34.0	6.3
2015-08-06 08:48:00	1.0	107.0	4.4
2015-08-06 08:54:00	1.0	132.0	4.8
2015-08-06 09:00:00	1.0	143.0	5.1
2015-08-06 09:06:00	1.0	161.0	4.7
2015-08-06 09:12:00	1.0	180.0	4.7
2015-08-06 09:18:00	1.0	190.0	4.0
2015-08-06 09:24:00	1.0	217.0	6.7
2015-08-06 09:30:00	1.0	214.0	8.6
2015-08-06 09:36:00	1.0	235.0	10.4
2015-08-06 09:42:00	1.0	219.0	8.3
2015-08-06 09:48:00	1.0	233.0	8.1
2015-08-06 09:54:00	1.0	213.0	6.7
2015-08-06 10:00:00	1.0	244.0	8.1
2015-08-06 10:06:00	1.0	221.0	10.7
2015-08-06 10:12:00	1.0	257.0	9.1
2015-08-06 10:18:00	1.0	260.0	6.8
2015-08-06 10:24:00	1.0	273.0	7.4
2015-08-06 10:30:00	1.0	16.0	0.8
2015-08-06 10:36:00	1.0	16.0	2.1
2015-08-06 10:42:00	1.0	72.0	2.7
2015-08-06 10:48:00	1.0	126.0	2.0
2015-08-06 10:54:00	1.0	187.0	6.4
2015-08-06 11:00:00	1.0	241.0	10.0
2015-08-06 11:06:00	1.0	258.0	15.7
2015-08-06 11:12:00	1.0	263.0	16.1
2015-08-06 11:18:00	1.0	268.0	14.6
2015-08-06 11:24:00	1.0	274.0	13.1
2015-08-06 11:30:00	1.0	262.0	15.1
2015-08-06 11:36:00	1.0	269.0	10.4
2015-08-06 11:42:00	1.0	268.0	11.1
2015-08-06 11:48:00	1.0	250.0	12.7
2015-08-06 11:54:00	1.0	263.0	16.5
2015-08-06 12:00:00	1.0	257.0	17.5
2015-08-06 12:06:00	1.0	247.0	13.5
2015-08-06 12:12:00	1.0	251.0	16.4
2015-08-06 12:18:00	1.0	245.0	18.5
2015-08-06 12:24:00	1.0	244.0	20.7
2015-08-06 12:30:00	1.0	242.0	19.9
2015-08-06 12:36:00	1.0	239.0	20.9
2015-08-06 12:42:00	1.0	239.0	24.2
2015-08-06 12:48:00	1.0	238.0	25.3
2015-08-06 12:54:00	1.0	215.0	22.7
2015-08-06 13:00:00	1.0	229.0	25.7
2015-08-06 13:06:00	1.0	224.0	27.1
2015-08-06 13:12:00	1.0	241.0	30.7
2015-08-06 13:18:00	1.0	246.0	25.5
2015-08-06 13:24:00	1.0	242.0	26.7
2015-08-06 13:30:00	1.0	240.0	33.3
2015-08-06 13:36:00	1.0	238.0	37.1
2015-08-06 13:42:00	1.0	243.0	39.3
2015-08-06 13:48:00	1.0	246.0	43.1
2015-08-06 13:54:00	1.0	242.0	48.2
2015-08-06 14:00:00	1.0	240.0	50.3
2015-08-06 14:06:00	1.0	233.0	39.4
2015-08-06 14:12:00	1.0	219.0	33.7
2015-08-06 14:18:00	1.0	221.0	35.6
2015-08-06 14:24:00	1.0	225.0	36.6
2015-08-06 14:30:00	1.0	235.0	42.9
2015-08-06 14:36:00	1.0	228.0	38.0
2015-08-06 14:42:00	1.0	227.0	41.0
2015-08-06 14:48:00	1.0	232.0	43.7
2015-08-06 14:54:00	1.0	238.0	44.3
2015-08-06 15:00:00	1.0	236.0	42.6
2015-08-06 15:06:00	1.0	237.0	45.3
2015-08-06 15:12:00	1.0	244.0	42.4
2015-08-06 15:18:00	1.0	241.0	44.0
2015-08-06 15:24:00	1.0	245.0	39.7
2015-08-06 15:30:00	1.0	247.0	40.1
2015-08-06 15:36:00	1.0	246.0	38.9
2015-08-06 15:42:00	1.0	244.0	34.1
2015-08-06 15:48:00	1.0	252.0	35.3
2015-08-06 15:54:00	1.0	238.0	29.9
2015-08-06 16:00:00	1.0	245.0	28.1
2015-08-06 16:06:00	1.0	237.0	24.4
2015-08-06 16:12:00	1.0	234.0	21.9
2015-08-06 16:18:00	1.0	223.0	20.1
2015-08-06 16:24:00	1.0	220.0	21.7
2015-08-06 16:30:00	1.0	223.0	21.1
2015-08-06 16:36:00	1.0	219.0	18.5
2015-08-06 16:42:00	1.0	219.0	15.5
2015-08-06 16:48:00	1.0	221.0	12.4
2015-08-06 16:54:00	1.0	224.0	12.1
2015-08-06 17:00:00	1.0	219.0	10.3
2015-08-06 17:06:00	1.0	239.0	9.8
2015-08-06 17:12:00	1.0	253.0	8.6
2015-08-06 17:18:00	1.0	261.0	8.7
2015-08-06 17:24:00	1.0	257.0	7.7
2015-08-06 17:30:00	1.0	241.0	9.8
2015-08-06 17:36:00	1.0	356.0	5.0
2015-08-06 17:42:00	1.0	69.0	10.3
2015-08-06 17:48:00	1.0	54.0	11.6
2015-08-06 17:54:00	1.0	39.0	16.1
2015-08-06 18:00:00	1.0	36.0	23.4
2015-08-06 18:06:00	1.0	36.0	23.7
2015-08-06 18:12:00	1.0	39.0	26.2
2015-08-06 18:18:00	1.0	42.0	27.5
2015-08-06 18:24:00	1.0	33.0	28.2
2015-08-06 18:30:00	1.0	31.0	30.1
2015-08-06 18:36:00	1.0	20.0	32.6
2015-08-06 18:42:00	1.0	22.0	31.8
2015-08-06 18:48:00	1.0	20.0	31.0
2015-08-06 18:54:00	1.0	28.0	29.3
2015-08-06 19:00:00	1.0	24.0	24.2
2015-08-06 19:06:00	1.0	28.0	23.5
2015-08-06 19:12:00	1.0	30.0	21.9
2015-08-06 19:18:00	1.0	24.0	18.3
2015-08-06 19:24:00	1.0	31.0	22.1
2015-08-06 19:30:00	1.0	23.0	21.9
2015-08-06 19:36:00	1.0	27.0	21.4
2015-08-06 19:42:00	1.0	17.0	26.6
2015-08-06 19:48:00	1.0	20.0	26.4
2015-08-06 19:54:00	1.0	21.0	27.1
2015-08-06 20:00:00	1.0	19.0	26.1
2015-08-06 20:06:00	1.0	352.0	16.6
2015-08-06 20:12:00	1.0	301.0	5.5
2015-08-06 20:18:00	1.0	168.0	4.7
2015-08-06 20:24:00	1.0	218.0	3.2
2015-08-06 20:30:00	1.0	235.0	2.1
2015-08-06 20:36:00	1.0	277.0	2.5
2015-08-06 20:42:00	1.0	275.0	3.7
2015-08-06 20:48:00	1.0	266.0	1.2
2015-08-06 20:54:00	1.0	252.0	7.0
2015-08-06 21:00:00	1.0	257.0	3.8
2015-08-06 21:06:00	1.0	202.0	2.9
2015-08-06 21:12:00	1.0	216.0	2.9
2015-08-06 21:18:00	1.0	244.0	6.5
2015-08-06 21:24:00	1.0	250.0	6.2
2015-08-06 21:30:00	1.0	236.0	4.5
2015-08-06 21:36:00	1.0	207.0	5.3
2015-08-06 21:42:00	1.0	207.0	4.6
2015-08-06 21:48:00	1.0	214.0	5.7
2015-08-06 21:54:00	1.0	191.0	5.4
2015-08-06 22:00:00	1.0	211.0	4.2
2015-08-06 22:06:00	1.0	180.0	3.5
2015-08-06 22:12:00	1.0	197.0	4.4
2015-08-06 22:18:00	1.0	237.0	3.8
2015-08-06 22:24:00	1.0	243.0	6.2
2015-08-06 22:30:00	1.0	237.0	3.8
2015-08-06 22:36:00	1.0	254.0	4.5
2015-08-06 22:42:00	1.0	224.0	7.1
2015-08-06 22:48:00	1.0	243.0	7.3
2015-08-06 22:54:00	1.0	220.0	4.4
2015-08-06 23:00:00	1.0	224.0	5.4
2015-08-06 23:06:00	1.0	200.0	6.5
2015-08-06 23:12:00	1.0	216.0	5.2
2015-08-06 23:18:00	1.0	215.0	5.8
2015-08-06 23:24:00	1.0	240.0	7.1
2015-08-06 23:30:00	1.0	248.0	11.6
